DATE,TMP,current_avg_temp,current_sigma_temp,temperature_mean_difference,temperature_sigma_difference,temperature_is_drifting_flag,temperature_sigma_is_drifting_flag
2017-01-21T01:53:00.000000,9.4,8.07,3.6,-1.89,-1.01,false,true
2017-01-21T02:53:00.000000,8.9,8.06,3.59,-1.9,-1.02,false,true
2017-01-21T03:53:00.000000,8.3,8.04,3.57,-1.92,-1.04,false,true
2017-01-21T04:53:00.000000,8.3,8.03,3.55,-1.93,-1.06,false,true
2017-01-21T05:53:00.000000,8.3,8.01,3.54,-1.95,-1.07,false,true
2017-01-21T06:53:00.000000,8.3,8.0,3.52,-1.96,-1.09,false,true
2017-01-21T07:53:00.000000,7.800000000000001,7.98,3.51,-1.98,-1.1,false,true
2017-01-21T08:53:00.000000,8.3,7.97,3.49,-1.99,-1.12,false,true
2017-01-21T09:53:00.000000,7.2,7.95,3.48,-2.01,-1.13,false,true
2017-01-21T10:53:00.000000,7.2,7.94,3.46,-2.02,-1.15,false,true
2017-01-21T11:53:00.000000,8.3,7.92,3.45,-2.04,-1.16,false,true
2017-01-21T12:53:00.000000,7.800000000000001,7.91,3.43,-2.05,-1.18,false,true
2017-01-21T13:53:00.000000,7.800000000000001,7.9,3.42,-2.06,-1.19,false,true
2017-01-21T14:31:00.000000,7.800000000000001,7.88,3.4,-2.08,-1.21,false,true
2017-01-21T14:40:00.000000,7.800000000000001,7.87,3.39,-2.09,-1.22,false,true
2017-01-21T14:53:00.000000,7.800000000000001,7.85,3.37,-2.11,-1.24,false,true
2017-01-21T15:53:00.000000,7.800000000000001,7.84,3.35,-2.12,-1.26,false,true
2017-01-21T16:53:00.000000,8.3,7.82,3.34,-2.14,-1.27,false,true
2017-01-21T17:53:00.000000,8.9,7.81,3.32,-2.15,-1.29,false,true
2017-01-21T18:53:00.000000,10.600000000000001,7.8,3.31,-2.16,-1.3,false,true
2017-01-21T19:53:00.000000,11.700000000000001,7.79,3.3,-2.17,-1.31,false,true
2017-01-21T20:53:00.000000,11.700000000000001,7.79,3.29,-2.17,-1.32,false,true
2017-01-21T21:53:00.000000,11.700000000000001,7.78,3.28,-2.18,-1.33,false,true
2017-01-21T22:53:00.000000,11.700000000000001,7.77,3.26,-2.19,-1.35,false,true
2017-01-21T23:53:00.000000,11.100000000000001,7.77,3.25,-2.19,-1.36,false,true
2017-01-22T00:53:00.000000,11.100000000000001,7.76,3.24,-2.2,-1.37,false,true
2017-01-22T01:53:00.000000,11.100000000000001,7.75,3.23,-2.21,-1.38,false,true
2017-01-22T02:53:00.000000,10.600000000000001,7.74,3.22,-2.22,-1.39,false,true
2017-01-22T03:53:00.000000,10.0,7.74,3.21,-2.22,-1.4,false,true
2017-01-22T04:53:00.000000,9.4,7.73,3.19,-2.23,-1.42,false,true
2017-01-22T05:53:00.000000,9.4,7.72,3.18,-2.24,-1.43,false,true
2017-01-22T06:53:00.000000,8.9,7.7,3.17,-2.26,-1.44,false,true
2017-01-22T07:53:00.000000,8.9,7.69,3.15,-2.27,-1.46,false,true
2017-01-22T08:16:00.000000,8.9,7.68,3.14,-2.28,-1.47,false,true
2017-01-22T08:26:00.000000,8.9,7.67,3.13,-2.29,-1.48,false,true
2017-01-22T08:51:00.000000,9.0,7.67,3.12,-2.29,-1.49,false,true
2017-01-22T08:53:00.000000,8.9,7.66,3.11,-2.3,-1.5,false,true
2017-01-22T09:30:00.000000,8.3,7.65,3.11,-2.31,-1.5,false,true
2017-01-22T09:53:00.000000,8.9,7.65,3.1,-2.31,-1.51,false,true
2017-01-22T10:53:00.000000,9.4,7.64,3.1,-2.32,-1.51,false,true
2017-01-22T11:53:00.000000,10.0,7.64,3.1,-2.32,-1.51,false,true
2017-01-22T12:53:00.000000,9.4,7.64,3.1,-2.32,-1.51,false,true
2017-01-22T13:53:00.000000,9.4,7.64,3.1,-2.32,-1.51,false,true
2017-01-22T14:53:00.000000,8.9,7.63,3.09,-2.33,-1.52,false,true
2017-01-22T15:18:00.000000,8.9,7.63,3.09,-2.33,-1.52,false,true
2017-01-22T15:35:00.000000,8.9,7.62,3.08,-2.34,-1.53,false,true
2017-01-22T15:45:00.000000,8.9,7.61,3.07,-2.35,-1.54,false,true
2017-01-22T15:53:00.000000,8.9,7.6,3.06,-2.36,-1.55,false,true
2017-01-22T16:04:00.000000,8.9,7.59,3.05,-2.37,-1.56,false,true
2017-01-22T16:53:00.000000,8.9,7.59,3.04,-2.37,-1.57,false,true
2017-01-22T17:53:00.000000,10.0,7.58,3.03,-2.38,-1.58,false,true
2017-01-22T18:53:00.000000,11.100000000000001,7.58,3.03,-2.38,-1.58,false,true
2017-01-22T19:53:00.000000,12.200000000000001,7.58,3.03,-2.38,-1.58,false,true
2017-01-22T20:34:00.000000,12.8,7.58,3.03,-2.38,-1.58,false,true
2017-01-22T20:51:00.000000,13.0,7.58,3.04,-2.38,-1.57,false,true
2017-01-22T20:53:00.000000,13.3,7.59,3.05,-2.37,-1.56,false,true
2017-01-22T21:53:00.000000,13.3,7.59,3.05,-2.37,-1.56,false,true
2017-01-22T22:53:00.000000,12.8,7.6,3.06,-2.36,-1.55,false,true
2017-01-22T23:30:00.000000,11.100000000000001,7.6,3.06,-2.36,-1.55,false,true
2017-01-22T23:44:00.000000,9.4,7.59,3.06,-2.37,-1.55,false,true
2017-01-22T23:53:00.000000,9.4,7.59,3.05,-2.37,-1.56,false,true
2017-01-23T00:53:00.000000,8.9,7.59,3.05,-2.37,-1.56,false,true
2017-01-23T01:53:00.000000,7.800000000000001,7.58,3.05,-2.38,-1.56,false,true
2017-01-23T02:53:00.000000,7.2,7.57,3.04,-2.39,-1.57,false,true
2017-01-23T03:53:00.000000,6.7,7.56,3.04,-2.4,-1.57,false,true
2017-01-23T04:53:00.000000,7.2,7.55,3.03,-2.41,-1.58,false,true
2017-01-23T05:53:00.000000,7.2,7.55,3.03,-2.41,-1.58,false,true
2017-01-23T06:50:00.000000,7.0,7.54,3.03,-2.42,-1.58,false,true
2017-01-23T06:53:00.000000,7.2,7.53,3.02,-2.43,-1.59,false,true
2017-01-23T07:26:00.000000,7.2,7.52,3.02,-2.44,-1.59,false,true
2017-01-23T07:53:00.000000,7.2,7.52,3.01,-2.44,-1.6,false,true
2017-01-23T08:06:00.000000,7.2,7.51,3.01,-2.45,-1.6,false,true
2017-01-23T08:53:00.000000,7.2,7.5,3.0,-2.46,-1.61,false,true
2017-01-23T09:02:00.000000,7.2,7.49,3.0,-2.47,-1.61,false,true
2017-01-23T09:22:00.000000,7.2,7.48,3.0,-2.48,-1.61,false,true
2017-01-23T09:53:00.000000,7.2,7.48,2.99,-2.48,-1.62,false,true
2017-01-23T10:53:00.000000,6.7,7.47,2.99,-2.49,-1.62,false,true
2017-01-23T11:53:00.000000,6.7,7.46,2.98,-2.5,-1.63,false,true
2017-01-23T12:53:00.000000,6.7,7.45,2.98,-2.51,-1.63,false,true
2017-01-23T13:53:00.000000,6.7,7.44,2.97,-2.52,-1.64,false,true
2017-01-23T14:53:00.000000,6.7,7.43,2.97,-2.53,-1.64,false,true
2017-01-23T15:53:00.000000,5.6000000000000005,7.42,2.97,-2.54,-1.64,false,true
2017-01-23T16:53:00.000000,6.7,7.41,2.96,-2.55,-1.65,false,true
2017-01-23T17:53:00.000000,8.3,7.41,2.96,-2.55,-1.65,false,true
2017-01-23T18:53:00.000000,8.9,7.4,2.95,-2.56,-1.66,false,true
2017-01-23T19:53:00.000000,10.0,7.4,2.95,-2.56,-1.66,false,true
2017-01-23T20:11:00.000000,9.4,7.39,2.94,-2.57,-1.67,false,true
2017-01-23T20:39:00.000000,10.0,7.39,2.94,-2.57,-1.67,false,true
2017-01-23T20:50:00.000000,10.0,7.39,2.93,-2.57,-1.68,false,true
2017-01-23T20:53:00.000000,10.600000000000001,7.38,2.93,-2.58,-1.68,false,true
2017-01-23T20:57:00.000000,10.600000000000001,7.38,2.93,-2.58,-1.68,false,true
2017-01-23T21:31:00.000000,10.600000000000001,7.38,2.93,-2.58,-1.68,false,true
2017-01-23T21:53:00.000000,11.100000000000001,7.38,2.92,-2.58,-1.69,false,true
2017-01-23T22:53:00.000000,11.100000000000001,7.38,2.92,-2.58,-1.69,false,true
2017-01-23T23:53:00.000000,10.0,7.38,2.92,-2.58,-1.69,false,true
2017-01-24T00:53:00.000000,9.4,7.37,2.92,-2.59,-1.69,false,true
2017-01-24T01:53:00.000000,8.3,7.37,2.91,-2.59,-1.7,false,true
2017-01-24T02:53:00.000000,7.800000000000001,7.36,2.91,-2.6,-1.7,false,true
2017-01-24T03:53:00.000000,6.7,7.35,2.9,-2.61,-1.71,false,true
2017-01-24T04:53:00.000000,6.1000000000000005,7.34,2.9,-2.62,-1.71,false,true
2017-01-24T05:53:00.000000,6.1000000000000005,7.33,2.89,-2.63,-1.72,false,true
2017-01-24T06:53:00.000000,5.6000000000000005,7.31,2.88,-2.65,-1.73,false,true
2017-01-24T07:53:00.000000,6.1000000000000005,7.3,2.88,-2.66,-1.73,false,true
2017-01-24T08:53:00.000000,5.6000000000000005,7.29,2.87,-2.67,-1.74,false,true
2017-01-24T09:53:00.000000,5.6000000000000005,7.28,2.86,-2.68,-1.75,false,true
2017-01-24T10:53:00.000000,6.1000000000000005,7.26,2.85,-2.7,-1.76,false,true
2017-01-24T11:53:00.000000,6.1000000000000005,7.25,2.84,-2.71,-1.77,false,true
2017-01-24T12:53:00.000000,5.6000000000000005,7.24,2.84,-2.72,-1.77,false,true
2017-01-24T13:53:00.000000,5.0,7.22,2.83,-2.74,-1.78,false,true
2017-01-24T14:53:00.000000,5.0,7.21,2.82,-2.75,-1.79,false,true
2017-01-24T15:53:00.000000,4.4,7.19,2.82,-2.77,-1.79,false,true
2017-01-24T16:53:00.000000,7.2,7.18,2.81,-2.78,-1.8,false,true
2017-01-24T17:53:00.000000,8.3,7.18,2.8,-2.78,-1.81,false,true
2017-01-24T18:40:00.000000,9.4,7.17,2.79,-2.79,-1.82,false,true
2017-01-24T18:53:00.000000,10.0,7.17,2.79,-2.79,-1.82,false,true
2017-01-24T19:53:00.000000,9.4,7.16,2.78,-2.8,-1.83,false,true
2017-01-24T20:15:00.000000,9.4,7.16,2.78,-2.8,-1.83,false,true
2017-01-24T20:27:00.000000,10.0,7.15,2.77,-2.81,-1.84,false,true
2017-01-24T20:37:00.000000,10.600000000000001,7.15,2.77,-2.81,-1.84,false,true
2017-01-24T20:53:00.000000,10.600000000000001,7.15,2.77,-2.81,-1.84,false,true
2017-01-24T21:53:00.000000,11.700000000000001,7.15,2.77,-2.81,-1.84,false,true
2017-01-24T22:53:00.000000,11.700000000000001,7.15,2.77,-2.81,-1.84,false,true
2017-01-24T23:53:00.000000,11.100000000000001,7.15,2.77,-2.81,-1.84,false,true
2017-01-25T00:53:00.000000,10.600000000000001,7.15,2.77,-2.81,-1.84,false,true
2017-01-25T01:53:00.000000,8.9,7.15,2.77,-2.81,-1.84,false,true
2017-01-25T02:53:00.000000,6.7,7.14,2.76,-2.82,-1.85,false,true
2017-01-25T03:53:00.000000,5.0,7.13,2.76,-2.83,-1.85,false,true
2017-01-25T04:53:00.000000,4.4,7.12,2.76,-2.84,-1.85,false,true
2017-01-25T05:53:00.000000,3.9000000000000004,7.11,2.76,-2.85,-1.85,false,true
2017-01-25T06:51:00.000000,2.0,7.09,2.76,-2.87,-1.85,false,true
2017-01-25T06:53:00.000000,2.2,7.07,2.77,-2.89,-1.84,false,true
2017-01-25T07:02:00.000000,2.8000000000000003,7.06,2.77,-2.9,-1.84,false,true
2017-01-25T07:08:00.000000,2.8000000000000003,7.04,2.78,-2.92,-1.83,false,true
2017-01-25T07:21:00.000000,2.8000000000000003,7.03,2.78,-2.93,-1.83,false,true
2017-01-25T07:36:00.000000,2.8000000000000003,7.02,2.78,-2.94,-1.83,false,true
2017-01-25T07:45:00.000000,2.2,7.0,2.78,-2.96,-1.83,false,true
2017-01-25T07:51:00.000000,2.0,6.98,2.78,-2.98,-1.83,false,true
2017-01-25T07:53:00.000000,2.2,6.96,2.78,-3.0,-1.83,false,true
2017-01-25T08:00:00.000000,2.2,6.94,2.78,-3.02,-1.83,false,true
2017-01-25T08:46:00.000000,1.1,6.92,2.78,-3.04,-1.83,false,true
2017-01-25T08:53:00.000000,1.1,6.9,2.79,-3.06,-1.82,false,true
2017-01-25T09:03:00.000000,1.7000000000000002,6.88,2.8,-3.08,-1.81,false,true
2017-01-25T09:09:00.000000,1.7000000000000002,6.86,2.8,-3.1,-1.81,false,true
2017-01-25T09:20:00.000000,2.2,6.85,2.81,-3.11,-1.8,false,true
2017-01-25T09:53:00.000000,2.8000000000000003,6.84,2.81,-3.12,-1.8,false,true
2017-01-25T10:36:00.000000,1.7000000000000002,6.82,2.82,-3.14,-1.79,false,true
2017-01-25T10:45:00.000000,2.2,6.81,2.83,-3.15,-1.78,false,true
2017-01-25T10:53:00.000000,1.7000000000000002,6.8,2.84,-3.16,-1.77,false,true
2017-01-25T11:01:00.000000,1.1,6.79,2.85,-3.17,-1.76,false,true
2017-01-25T11:19:00.000000,1.7000000000000002,6.78,2.86,-3.18,-1.75,false,true
2017-01-25T11:38:00.000000,1.7000000000000002,6.76,2.87,-3.2,-1.74,false,true
2017-01-25T11:53:00.000000,1.7000000000000002,6.75,2.87,-3.21,-1.74,false,true
2017-01-25T12:53:00.000000,2.2,6.74,2.88,-3.22,-1.73,false,true
2017-01-25T13:53:00.000000,1.7000000000000002,6.73,2.89,-3.23,-1.72,false,true
2017-01-25T14:53:00.000000,0.6000000000000001,6.72,2.9,-3.24,-1.71,false,true
2017-01-25T15:53:00.000000,1.1,6.7,2.91,-3.26,-1.7,false,true
2017-01-25T16:53:00.000000,4.4,6.7,2.91,-3.26,-1.7,false,true
2017-01-25T17:53:00.000000,5.6000000000000005,6.69,2.91,-3.27,-1.7,false,true
2017-01-25T18:53:00.000000,7.800000000000001,6.7,2.91,-3.26,-1.7,false,true
2017-01-25T19:53:00.000000,9.4,6.7,2.92,-3.26,-1.69,false,true
2017-01-25T20:53:00.000000,10.0,6.71,2.92,-3.25,-1.69,false,true
2017-01-25T21:53:00.000000,11.100000000000001,6.71,2.93,-3.25,-1.68,false,true
2017-01-25T22:53:00.000000,11.700000000000001,6.72,2.94,-3.24,-1.67,false,true
2017-01-25T23:53:00.000000,11.100000000000001,6.73,2.94,-3.23,-1.67,false,true
2017-01-26T00:53:00.000000,11.100000000000001,6.73,2.95,-3.23,-1.66,false,true
2017-01-26T01:53:00.000000,8.9,6.74,2.95,-3.22,-1.66,false,true
2017-01-26T02:53:00.000000,7.2,6.73,2.95,-3.23,-1.66,false,true
2017-01-26T03:53:00.000000,6.1000000000000005,6.73,2.95,-3.23,-1.66,false,true
2017-01-26T04:53:00.000000,6.7,6.72,2.95,-3.24,-1.66,false,true
2017-01-26T05:53:00.000000,6.7,6.72,2.94,-3.24,-1.67,false,true
2017-01-26T06:53:00.000000,7.2,6.72,2.94,-3.24,-1.67,false,true
2017-01-26T07:53:00.000000,6.7,6.71,2.94,-3.25,-1.67,false,true
2017-01-26T08:53:00.000000,6.1000000000000005,6.71,2.94,-3.25,-1.67,false,true
2017-01-26T09:50:00.000000,5.0,6.7,2.94,-3.26,-1.67,false,true
2017-01-26T09:51:00.000000,5.0,6.69,2.94,-3.27,-1.67,false,true
2017-01-26T09:53:00.000000,5.0,6.69,2.94,-3.27,-1.67,false,true
2017-01-26T10:28:00.000000,5.0,6.68,2.94,-3.28,-1.67,false,true
2017-01-26T10:48:00.000000,4.0,6.67,2.94,-3.29,-1.67,false,true
2017-01-26T10:53:00.000000,4.4,6.67,2.94,-3.29,-1.67,false,true
2017-01-26T10:58:00.000000,4.4,6.67,2.94,-3.29,-1.67,false,true
2017-01-26T11:53:00.000000,5.6000000000000005,6.66,2.94,-3.3,-1.67,false,true
2017-01-26T12:53:00.000000,5.6000000000000005,6.66,2.94,-3.3,-1.67,false,true
2017-01-26T13:53:00.000000,4.4,6.66,2.95,-3.3,-1.66,false,true
2017-01-26T14:53:00.000000,5.0,6.66,2.94,-3.3,-1.67,false,true
2017-01-26T15:53:00.000000,5.0,6.66,2.94,-3.3,-1.67,false,true
2017-01-26T16:53:00.000000,7.2,6.67,2.94,-3.29,-1.67,false,true
2017-01-26T17:53:00.000000,8.9,6.68,2.94,-3.28,-1.67,false,true
2017-01-26T18:53:00.000000,10.0,6.69,2.94,-3.27,-1.67,false,true
2017-01-26T19:53:00.000000,11.100000000000001,6.7,2.95,-3.26,-1.66,false,true
2017-01-26T20:53:00.000000,11.700000000000001,6.72,2.96,-3.24,-1.65,false,true
2017-01-26T21:53:00.000000,12.200000000000001,6.73,2.96,-3.23,-1.65,false,true
2017-01-26T22:53:00.000000,12.8,6.75,2.97,-3.21,-1.64,false,true
2017-01-26T23:53:00.000000,12.200000000000001,6.77,2.98,-3.19,-1.63,false,true
2017-01-27T00:53:00.000000,11.700000000000001,6.78,2.98,-3.18,-1.63,false,true
2017-01-27T01:53:00.000000,9.4,6.8,2.98,-3.16,-1.63,false,true
2017-01-27T02:53:00.000000,9.4,6.81,2.98,-3.15,-1.63,false,true
2017-01-27T03:53:00.000000,8.9,6.82,2.98,-3.14,-1.63,false,true
2017-01-27T04:53:00.000000,8.3,6.83,2.97,-3.13,-1.64,false,true
2017-01-27T05:53:00.000000,7.2,6.84,2.96,-3.12,-1.65,false,true
2017-01-27T06:53:00.000000,5.6000000000000005,6.85,2.96,-3.11,-1.65,false,true
2017-01-27T07:53:00.000000,6.1000000000000005,6.86,2.95,-3.1,-1.66,false,true
2017-01-27T08:53:00.000000,6.1000000000000005,6.86,2.95,-3.1,-1.66,false,true
2017-01-27T09:53:00.000000,4.4,6.86,2.95,-3.1,-1.66,false,true
2017-01-27T10:53:00.000000,3.9000000000000004,6.86,2.95,-3.1,-1.66,false,true
2017-01-27T11:53:00.000000,2.8000000000000003,6.86,2.95,-3.1,-1.66,false,true
2017-01-27T12:53:00.000000,3.3000000000000003,6.85,2.96,-3.11,-1.65,false,true
2017-01-27T13:53:00.000000,2.2,6.84,2.96,-3.12,-1.65,false,true
2017-01-27T14:53:00.000000,2.2,6.84,2.97,-3.12,-1.64,false,true
2017-01-27T15:53:00.000000,1.7000000000000002,6.83,2.98,-3.13,-1.63,false,true
2017-01-27T16:53:00.000000,3.9000000000000004,6.83,2.98,-3.13,-1.63,false,true
2017-01-27T17:53:00.000000,8.3,6.83,2.98,-3.13,-1.63,false,true
2017-01-27T18:53:00.000000,9.4,6.84,2.98,-3.12,-1.63,false,true
2017-01-27T19:53:00.000000,11.100000000000001,6.85,2.99,-3.11,-1.62,false,true
2017-01-27T20:53:00.000000,13.3,6.87,3.0,-3.09,-1.61,false,true
2017-01-27T21:53:00.000000,12.8,6.87,3.01,-3.09,-1.6,false,true
2017-01-27T22:53:00.000000,14.4,6.88,3.02,-3.08,-1.59,false,true
2017-01-27T23:53:00.000000,13.3,6.88,3.03,-3.08,-1.58,false,true
2017-01-28T00:53:00.000000,11.700000000000001,6.88,3.03,-3.08,-1.58,false,true
2017-01-28T01:53:00.000000,9.4,6.87,3.02,-3.09,-1.59,false,true
2017-01-28T02:53:00.000000,7.800000000000001,6.86,3.0,-3.1,-1.61,false,true
2017-01-28T03:53:00.000000,7.2,6.85,2.99,-3.11,-1.62,false,true
2017-01-28T04:53:00.000000,6.1000000000000005,6.85,2.99,-3.11,-1.62,false,true
2017-01-28T05:53:00.000000,5.0,6.84,2.99,-3.12,-1.62,false,true
2017-01-28T06:53:00.000000,3.9000000000000004,6.83,2.99,-3.13,-1.62,false,true
2017-01-28T07:53:00.000000,2.8000000000000003,6.82,3.0,-3.14,-1.61,false,true
2017-01-28T08:53:00.000000,3.9000000000000004,6.81,3.0,-3.15,-1.61,false,true
2017-01-28T09:53:00.000000,2.8000000000000003,6.81,3.0,-3.15,-1.61,false,true
2017-01-28T10:53:00.000000,2.2,6.8,3.01,-3.16,-1.6,false,true
2017-01-28T11:53:00.000000,1.7000000000000002,6.8,3.01,-3.16,-1.6,false,true
2017-01-28T12:53:00.000000,2.8000000000000003,6.79,3.02,-3.17,-1.59,false,true
2017-01-28T13:48:00.000000,2.0,6.79,3.02,-3.17,-1.59,false,true
2017-01-28T13:51:00.000000,2.0,6.79,3.02,-3.17,-1.59,false,true
2017-01-28T13:53:00.000000,1.7000000000000002,6.79,3.03,-3.17,-1.58,false,true
2017-01-28T14:53:00.000000,1.1,6.78,3.03,-3.18,-1.58,false,true
2017-01-28T15:46:00.000000,1.1,6.78,3.03,-3.18,-1.58,false,true
2017-01-28T15:53:00.000000,1.7000000000000002,6.78,3.04,-3.18,-1.57,false,true
2017-01-28T16:01:00.000000,1.7000000000000002,6.78,3.04,-3.18,-1.57,false,true
2017-01-28T16:53:00.000000,6.7,6.79,3.03,-3.17,-1.58,false,true
2017-01-28T17:53:00.000000,8.9,6.8,3.03,-3.16,-1.58,false,true
2017-01-28T18:53:00.000000,11.100000000000001,6.82,3.03,-3.14,-1.58,false,true
2017-01-28T19:53:00.000000,12.8,6.83,3.04,-3.13,-1.57,false,true
2017-01-28T20:53:00.000000,13.3,6.85,3.05,-3.11,-1.56,false,true
2017-01-28T21:53:00.000000,14.4,6.88,3.06,-3.08,-1.55,false,true
2017-01-28T22:53:00.000000,14.4,6.9,3.08,-3.06,-1.53,false,true
2017-01-28T23:53:00.000000,14.4,6.92,3.09,-3.04,-1.52,false,true
2017-01-29T00:53:00.000000,12.200000000000001,6.94,3.09,-3.02,-1.52,false,true
2017-01-29T01:53:00.000000,10.0,6.95,3.09,-3.01,-1.52,false,true
2017-01-29T02:53:00.000000,7.2,6.96,3.09,-3.0,-1.52,false,true
2017-01-29T03:53:00.000000,6.7,6.97,3.08,-2.99,-1.53,false,true
2017-01-29T04:53:00.000000,5.6000000000000005,6.97,3.08,-2.99,-1.53,false,true
2017-01-29T05:53:00.000000,4.4,6.97,3.08,-2.99,-1.53,false,true
2017-01-29T06:53:00.000000,3.9000000000000004,6.97,3.08,-2.99,-1.53,false,true
2017-01-29T07:53:00.000000,3.3000000000000003,6.97,3.08,-2.99,-1.53,false,true
2017-01-29T08:53:00.000000,2.8000000000000003,6.97,3.09,-2.99,-1.52,false,true
2017-01-29T09:53:00.000000,2.8000000000000003,6.96,3.09,-3.0,-1.52,false,true
2017-01-29T10:53:00.000000,2.2,6.95,3.1,-3.01,-1.51,false,true
2017-01-29T11:35:00.000000,2.2,6.94,3.11,-3.02,-1.5,false,true
2017-01-29T11:53:00.000000,1.7000000000000002,6.93,3.11,-3.03,-1.5,false,true
2017-01-29T12:46:00.000000,1.7000000000000002,6.92,3.12,-3.04,-1.49,false,true
2017-01-29T12:51:00.000000,2.0,6.91,3.13,-3.05,-1.48,false,true
2017-01-29T12:53:00.000000,1.7000000000000002,6.9,3.14,-3.06,-1.47,false,true
2017-01-29T13:04:00.000000,1.1,6.89,3.15,-3.07,-1.46,false,true
2017-01-29T13:27:00.000000,1.1,6.88,3.16,-3.08,-1.45,false,true
2017-01-29T13:50:00.000000,1.0,6.87,3.17,-3.09,-1.44,false,true
2017-01-29T13:53:00.000000,0.6000000000000001,6.86,3.18,-3.1,-1.43,false,true
2017-01-29T14:01:00.000000,0.6000000000000001,6.86,3.19,-3.1,-1.42,false,true
2017-01-29T14:53:00.000000,1.1,6.85,3.2,-3.11,-1.41,false,true
2017-01-29T15:53:00.000000,1.7000000000000002,6.84,3.21,-3.12,-1.4,false,true
2017-01-29T16:53:00.000000,6.1000000000000005,6.84,3.21,-3.12,-1.4,false,true
2017-01-29T17:53:00.000000,8.9,6.85,3.21,-3.11,-1.4,false,true
2017-01-29T18:53:00.000000,11.100000000000001,6.86,3.21,-3.1,-1.4,false,true
2017-01-29T19:53:00.000000,12.200000000000001,6.88,3.22,-3.08,-1.39,false,true
2017-01-29T20:53:00.000000,14.4,6.9,3.23,-3.06,-1.38,false,true
2017-01-29T21:53:00.000000,13.9,6.92,3.24,-3.04,-1.37,false,true
2017-01-29T22:53:00.000000,15.0,6.95,3.26,-3.01,-1.35,false,true
2017-01-29T23:53:00.000000,14.4,6.97,3.27,-2.99,-1.34,false,true
2017-01-30T00:53:00.000000,12.200000000000001,6.99,3.28,-2.97,-1.33,false,true
2017-01-30T01:53:00.000000,10.0,7.0,3.27,-2.96,-1.34,false,true
2017-01-30T02:53:00.000000,8.3,7.01,3.27,-2.95,-1.34,false,true
2017-01-30T03:53:00.000000,7.2,7.02,3.27,-2.94,-1.34,false,true
2017-01-30T04:53:00.000000,6.1000000000000005,7.02,3.26,-2.94,-1.35,false,true
2017-01-30T05:53:00.000000,5.6000000000000005,7.03,3.26,-2.93,-1.35,false,true
2017-01-30T06:53:00.000000,4.4,7.03,3.26,-2.93,-1.35,false,true
2017-01-30T07:53:00.000000,3.9000000000000004,7.03,3.25,-2.93,-1.36,false,true
2017-01-30T08:49:00.000000,3.0,7.03,3.26,-2.93,-1.35,false,true
2017-01-30T08:53:00.000000,3.3000000000000003,7.03,3.26,-2.93,-1.35,false,true
2017-01-30T09:13:00.000000,3.3000000000000003,7.03,3.26,-2.93,-1.35,false,true
2017-01-30T09:32:00.000000,2.8000000000000003,7.03,3.26,-2.93,-1.35,false,true
2017-01-30T09:40:00.000000,2.8000000000000003,7.03,3.26,-2.93,-1.35,false,true
2017-01-30T09:53:00.000000,2.8000000000000003,7.02,3.26,-2.94,-1.35,false,true
2017-01-30T09:56:00.000000,2.8000000000000003,7.02,3.27,-2.94,-1.34,false,true
2017-01-30T10:08:00.000000,2.8000000000000003,7.02,3.27,-2.94,-1.34,false,true
2017-01-30T10:14:00.000000,2.2,7.01,3.27,-2.95,-1.34,false,true
2017-01-30T10:23:00.000000,2.2,7.01,3.28,-2.95,-1.33,false,true
2017-01-30T10:39:00.000000,2.2,7.0,3.29,-2.96,-1.32,false,true
2017-01-30T10:48:00.000000,2.0,7.0,3.29,-2.96,-1.32,false,true
2017-01-30T10:51:00.000000,2.0,6.99,3.3,-2.97,-1.31,false,true
2017-01-30T10:53:00.000000,2.2,6.98,3.31,-2.98,-1.3,false,true
2017-01-30T11:05:00.000000,2.2,6.97,3.31,-2.99,-1.3,false,true
2017-01-30T11:53:00.000000,2.2,6.97,3.32,-2.99,-1.29,false,true
2017-01-30T12:53:00.000000,1.7000000000000002,6.96,3.33,-3.0,-1.28,false,true
2017-01-30T13:48:00.000000,2.0,6.95,3.33,-3.01,-1.28,false,true
2017-01-30T13:53:00.000000,1.7000000000000002,6.94,3.34,-3.02,-1.27,false,true
2017-01-30T14:00:00.000000,1.7000000000000002,6.93,3.35,-3.03,-1.26,false,true
2017-01-30T14:53:00.000000,1.1,6.92,3.36,-3.04,-1.25,false,true
2017-01-30T15:53:00.000000,1.1,6.9,3.37,-3.06,-1.24,false,true
2017-01-30T16:53:00.000000,6.7,6.9,3.37,-3.06,-1.24,false,true
2017-01-30T17:53:00.000000,9.4,6.91,3.37,-3.05,-1.24,false,true
2017-01-30T18:53:00.000000,10.0,6.91,3.38,-3.05,-1.23,false,true
2017-01-30T19:53:00.000000,12.200000000000001,6.92,3.38,-3.04,-1.23,false,true
2017-01-30T20:53:00.000000,13.3,6.93,3.39,-3.03,-1.22,false,true
2017-01-30T21:53:00.000000,15.0,6.94,3.41,-3.02,-1.2,false,true
2017-01-30T22:53:00.000000,15.600000000000001,6.95,3.43,-3.01,-1.18,false,true
2017-01-30T23:53:00.000000,15.600000000000001,6.96,3.45,-3.0,-1.16,false,true
2017-01-31T00:53:00.000000,12.8,6.97,3.46,-2.99,-1.15,false,true
2017-01-31T01:53:00.000000,11.100000000000001,6.98,3.47,-2.98,-1.14,false,true
2017-01-31T02:53:00.000000,7.800000000000001,6.98,3.47,-2.98,-1.14,false,true
